	10j	11j	12j	13j	14j	15j	16j	17j	18j	19j	1j	20j	21j	22j	23j	24j	25j	26j	27j	28j	29j	2j	30j	3j	4j	5j	6j	7j	8j	9j	C1	S1	VC1
Legionellales	0.001115816701747268	8.239720948117224e-05	0.00015034579532925728	0.00017419326743021383	0.0001320829480914014	0.0004237886707162029	4.438329412809019e-05	0.0003649191095973726	0.00022670596236681022	0.0	0.0001721822376803609	7.242702976750923e-05	0.0	0.0013428934557924272	0.0016031427374745444	0.0009948269001193793	0.0015000990631456796	0.0004848912300808887	0.000508891053695276	0.00128208995746478	0.0	0.00015471493772723757	0.0013768204626116761	0.0001619852917355104	4.2986717104414733e-05	0.00019856466116358892	0.00019714468777210073	0.00015617679212868969	0.001445086705202312	0.0005494505494505495	0.0005442473059758353	6.341556217895873e-05	0.0013528227802157922
Candidatus_Kaiserbacteria	0.0006847057033449141	0.00016479441896234448	0.00015034579532925728	8.709663371510691e-05	0.0001320829480914014	0.00035315722559683575	0.00022191647064045094	4.05465677330414e-05	0.0003778432706113504	0.0	0.0004132373704328661	0.00010864054465126386	0.0	0.00035970360423011436	0.0004910527303976082	0.0005400488886362345	0.000650986385893408	0.0005289722509973331	0.0004071128429562209	0.0010407553772361156	0.0	0.00038678734431809393	0.0003875494635499532	0.0009881102795866136	0.00015045350986545155	0.0002269310413298159	0.0003450032036011763	0.0006247071685147586	0.002890173410404624	0.0005494505494505495	0.0008875417605144388	0.0005496015388843089	0.0017487709110106586
Chloroflexales	0.0017244439936094143	0.0002471916284435167	0.00035080685576826707	0.0006967730697208553	0.0005943732664113062	0.00045910439327588647	0.0006213661177932627	0.0006487450837286623	0.0009068238494672409	0.0	0.00024105513275250528	0.001050191931628884	0.0	0.0	5.777090945854215e-05	5.68472514353931e-05	0.0	0.0	0.0	0.0	0.0	0.00030942987545447514	0.00018357606168155675	0.0010529043962808173	0.00038688045393973263	0.0007091595041556748	0.0005914340633163021	0.00031235358425737937	0.001445086705202312	0.0	0.0002260719578668855	0.002621176570063628	0.0008248919391559706
Parcubacteria_unclassified	0.0006339867623564019	0.0008789035677991703	0.0003006915906585146	0.0011322562382963899	0.0006604147404570069	0.001059471676790507	0.001153965647330345	0.0006892916514617037	3.778432706113504e-05	0.002079002079002079	0.00013774579014428872	0.00039834866372130077	0.0	0.000191841922256061	0.0003466254567512528	0.0005968961400716277	0.0002264300472672723	0.00028652663595688877	0.00033441412099975286	0.00025641799149295604	0.0	5.157164590907919e-05	0.00025496675233549547	0.0005831470502478375	0.00010746679276103683	0.00017019828099736192	6.571489592403358e-05	0.00011713259409651726	0.0	0.0	0.0016997262017399155	0.0005073244974316697	0.001187844392384598
Thermoactinomycetales	0.00258666599041412	5.493147298744816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006198560556492993	3.621351488375462e-05	0.0	0.0	0.00011554181891708433	0.00045477801148314476	0.0	0.00019836459412399992	4.36192331738808e-05	0.0	0.0	0.0016760784920450728	0.00038754946354995314	0.0016036543881815513	0.0012251214374758197	0.0012197543471477606	0.001182868126632604	0.00019522099016086212	0.0	0.001098901098901099	9.210339024206445e-05	6.341556217895873e-05	0.003266572079057645
PLTA13	0.003372809575736058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.778432706113504e-05	0.0	0.0010675298736182374	0.0	0.0	0.0	8.665636418781323e-05	0.0002273890057415724	0.0	0.0	0.0	0.0	0.0	0.0006704313968180294	0.00034675478317627384	0.0013444779214047357	0.0004943472467007695	0.0007942586446543557	0.0006078627872973106	0.0010541933468686555	0.002890173410404624	0.001098901098901099	0.0	0.0	0.0017487709110106577
Streptosporangiales	0.0019780386985519746	2.746573649372408e-05	0.00010023053021950487	0.00013064495057266037	0.00019812442213710206	0.00014126289023873428	0.0	8.10931354660828e-05	0.0	0.0	0.0003099280278246496	0.0002172810893025277	0.0	0.0003597036042301143	0.00024552636519880423	0.00022738900574157235	0.00039625258271772654	0.000308567146415111	0.00017447693269552323	0.0003016682252858306	0.0	0.000773574688636188	0.000397748133643373	0.0024459779052062075	0.0010961612861625756	0.0010779224463166256	0.001133581954689579	0.0006247071685147586	0.0	0.0	0.000159087674054475	8.45540829052783e-05	0.002507671495034151
Chloroflexi_unclassified	0.0012426140542185482	0.0001373286824686204	0.00010023053021950487	4.354831685755346e-05	0.00019812442213710206	0.00010594716767905072	0.00022191647064045094	4.05465677330414e-05	0.0001889216353056752	0.0	0.0005509831605771548	0.00014485405953501847	0.0	2.3980240282007626e-05	8.665636418781324e-05	8.527087715308965e-05	2.8303755908409045e-05	8.816204183288885e-05	5.8158977565174406e-05	0.00018100093517149835	0.0	0.00038678734431809393	0.0003365561130828541	0.0010691029254543682	0.00025792030262648845	0.0003120301818284969	0.0004107180995252101	0.000273309386225207	0.005780346820809248	0.0005494505494505495	3.3492141906205256e-05	0.0004861859767053501	0.0017817665885768977
Oligoflexales	0.001546927700149622	0.0001373286824686204	0.00010023053021950487	4.354831685755346e-05	0.0003632281072513538	0.00031784150303715216	0.00013314988238427057	8.10931354660828e-05	0.0003778432706113504	0.0	0.0006542925031853715	7.242702976750923e-05	0.0	0.0005995060070501907	0.000722136368231777	0.0007105906429424139	0.0013302765276952257	0.0008375393974124441	0.0007124474751733863	0.0006485866843645361	0.0	0.0004899306361362524	0.000958674988781462	0.0010367058671072664	0.00034389373683531787	0.0005105948429920858	0.00011500106786705875	0.0003123535842573794	0.0	0.0	0.0007535731928896176	6.341556217895873e-05	0.0011218530372521204
PAUC26f	0.001242614054218548	0.0	0.0	4.354831685755346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0005509831605771549	0.0	0.0	0.0	0.0	5.68472514353931e-05	0.0	0.0	2.9079488782587203e-05	0.0	0.0	0.00033521569840901474	0.00013258271121445765	0.000761330871156899	0.0002149335855220737	0.0003403965619947239	0.0003285744796201679	0.0003513977822895518	0.002890173410404624	0.0005494505494505495	0.0	0.0	0.007193057709440056
Peptostreptococcales-Tissierellales	0.0008622219968047067	0.0	0.0	0.0	6.60414740457007e-05	3.531572255968357e-05	4.438329412809019e-05	0.0	3.778432706113504e-05	0.0	0.0012741485588346707	0.0	0.0	2.3980240282007626e-05	0.00010109909155244876	0.00019896538002387587	0.0	0.00013224306274933328	5.8158977565174406e-05	1.5083411264291532e-05	0.0	0.0007220030427271087	0.0003161587728960145	0.0030939190721482497	0.0004943472467007696	0.0006807931239894478	0.004600042714682359	0.000273309386225207	0.0	0.0	5.86112483358592e-05	4.227704145263915e-05	0.0016167882007457033
Cellvibrionales	0.002307711814977302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010330934260821653	0.0	0.0	0.0	0.00010109909155244876	0.0002842362571769655	0.0	0.0	1.4539744391293602e-05	0.0	0.0	0.00023207240659085636	0.0002447680822420757	0.0005183529335536333	0.00032240037828311054	0.00039712932232717783	0.0002957170316581511	0.0005075745744182415	0.001445086705202312	0.001098901098901099	0.0	0.0	0.0058072392516580265
Methylacidiphilales	5.071894098851216e-05	0.00016479441896234448	0.0	0.0	0.00019812442213710206	7.063144511936714e-05	4.438329412809019e-05	0.0001216397031991242	7.556865412227008e-05	0.0	0.0	7.242702976750923e-05	0.0	0.0008632886501522747	0.0017620127384855347	0.0014496049116025235	0.0007925051654354532	0.0005730532719137775	0.0008433051746950283	0.0012066729011433216	0.0	2.5785822954539595e-05	0.0011218537102761807	9.719117504130625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.003952072744932218	0.00019024668653687613	0.0001649783878311941
Bacilli_unclassified	0.0005071894098851217	0.0001373286824686204	5.011526510975243e-05	4.354831685755346e-05	6.60414740457007e-05	7.063144511936714e-05	4.438329412809019e-05	4.05465677330414e-05	3.778432706113504e-05	0.0	0.0002066186852164331	0.0	0.0	9.59209611280305e-05	2.8885454729271075e-05	0.0008527087715308969	5.660751181681809e-05	0.0001763240836657777	4.36192331738808e-05	4.5250233792874595e-05	0.0	0.002320724065908561	0.00011218537102761802	0.0018466323257848132	0.0018054421183854156	0.0007658922644881288	0.002020733049664032	0.0007808839606434483	0.0	0.0	0.00016746070953102633	4.227704145263915e-05	0.0010228660045534038
Thermoanaerobaculales	0.0038799989856211805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012052756637625259	0.0	0.0	0.0	0.0001155418189170843	0.00019896538002387582	0.0	0.0	5.8158977565174406e-05	0.0	0.0	0.00033521569840901474	0.00045894015420389197	0.0007127352836362458	0.00034389373683531787	0.0005956939834907668	0.0003942893755442015	0.00039044198032172424	0.0	0.0	0.0	0.0	0.004223446728478567
Bacteroidota_unclassified	0.0002789541754368169	5.493147298744816e-05	0.00015034579532925728	0.00013064495057266037	0.00016510368511425173	0.00017657861279841785	0.0	0.0	0.0002644902894279453	0.0	0.0	0.00010864054465126386	0.0	0.0003597036042301144	0.003018530019208827	0.0006253197657893241	0.00118875774815318	0.0009697824601617774	0.0009741628742166713	0.002006093698150774	0.0	7.735746886361879e-05	0.001346224452331416	0.0001619852917355104	0.0	2.836638016622699e-05	3.285744796201679e-05	3.904419803217242e-05	0.0	0.0	0.00026793713524964205	0.00012683112435791746	0.00026396542052991055
NB1-j_or	0.0018766008165749502	0.0	0.0	4.354831685755346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0007920382933296602	0.0	0.0	0.0	0.00014442727364635536	8.527087715308965e-05	0.0	2.2040510458222213e-05	2.9079488782587203e-05	0.0	0.0	0.00025785822954539595	0.0001631787214947171	0.0014902646839666954	0.0003224003782831105	0.0005673276033245398	0.0008542936470124366	0.0005466187724504139	0.0	0.003296703296703297	8.373035476551314e-06	0.0	0.0018477579437093743
Alphaproteobacteria_order	0.0016990845231151575	8.239720948117224e-05	5.011526510975243e-05	0.00013064495057266037	0.00019812442213710206	0.0	0.00013314988238427057	0.000202732838665207	0.00015113730824454016	0.0	0.00010330934260821653	0.00021728108930252772	0.0	9.59209611280305e-05	0.0005199381851268794	0.0005116252629185379	8.491126772522713e-05	0.000308567146415111	0.00034895386539104647	0.000905004675857492	0.0	0.00030942987545447514	0.0010810590299025007	0.000793727929504001	0.0002149335855220737	0.0006807931239894478	0.00026285958369613434	0.00023426518819303453	0.0	0.0	0.00020932588691378287	0.00025366224871583486	0.0023756887847691957
Longimicrobiales	0.0005832678213678897	0.0002471916284435167	0.0006514984464267816	0.001045159604581283	0.0002971866332056531	0.0007063144511936715	0.0005769828236651725	0.00044601224506345534	0.0007179022141615657	0.0	0.0002066186852164331	0.00010864054465126386	0.0	0.0004076640847941296	0.00040439636620979503	0.0007958615200955035	0.00048116385044295374	0.0005730532719137775	0.0005961295200430373	0.0006485866843645359	0.0	0.00015471493772723757	0.0004895361644841513	0.00043736028768587813	0.0001289601513132442	8.509914049868096e-05	0.00014785851582907556	0.00011713259409651726	0.0	0.0	0.00018420678048412898	8.45540829052783e-05	0.0007259049064572543
Clostridia_or	0.0020287576395404865	0.0	0.0	8.709663371510691e-05	9.906221106855105e-05	0.0	0.0	0.0	0.0	0.0	0.00048211026550501045	0.0	0.0	0.0	7.22136368231777e-05	0.0003695071343300551	0.0	0.00011020255229111106	2.9079488782587203e-05	0.0	0.0	0.0005672881049998712	0.00022437074205523605	0.0008261249878511031	0.000580320680909599	0.0006807931239894478	0.0007721500271073942	0.00015617679212868969	0.002890173410404624	0.0	8.373035476551314e-06	8.45540829052783e-05	0.001451809812914509
Ardenticatenales	0.0018005224050921817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010330934260821653	3.621351488375462e-05	0.0	0.0	1.4442727364635538e-05	8.527087715308965e-05	0.0	0.0	0.0	0.0	0.0	0.00036100152136355433	0.00017337739158813692	0.0017818382090906133	0.0006448007565662211	0.0008509914049868097	0.0006242915112783189	0.0005075745744182414	0.0	0.0	1.6746070953102628e-05	0.00031707781089479356	0.003167585046358928
SJA-28_or	0.0030431364593107276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048211026550501045	0.0	0.0	0.0	0.0003610681841158885	0.00031265988289466207	0.0	6.612153137466664e-05	0.0	0.0	0.0	0.00023207240659085636	0.0002651654224289153	0.0007289338128097969	0.00019344022696986631	0.0004538620826596318	0.00042714682350621834	0.0003904419803217242	0.002890173410404624	0.0	0.0	2.1138520726319574e-05	0.0012868314250833145
Clostridiales	0.0007607841148276821	5.493147298744816e-05	0.00010023053021950487	4.354831685755346e-05	0.0	0.00014126289023873428	4.438329412809019e-05	0.0	0.0	0.0	0.00037880092289679397	3.621351488375462e-05	0.0	2.3980240282007626e-05	0.0001444272736463554	0.00014211812858848274	0.00019812629135886333	6.612153137466664e-05	1.4539744391293602e-05	0.0	0.0	0.0004383589902271731	0.00021417207196181622	0.0023973823176855545	0.001289601513132441	0.0003971293223271779	0.002792883076771429	0.00019522099016086212	0.0	0.0	3.3492141906205256e-05	4.227704145263915e-05	0.0010888573596858813
TK10_or	0.0014454898181725968	2.746573649372408e-05	5.011526510975243e-05	8.709663371510691e-05	9.906221106855105e-05	7.063144511936714e-05	4.438329412809019e-05	8.10931354660828e-05	0.00022670596236681022	0.0	0.00024105513275250528	0.0	0.0	0.0006474664876142059	0.0006210372766793283	0.0005116252629185379	0.0002547338031756814	0.00041876969870622205	0.00011631795513034883	0.000905004675857492	0.0	0.00025785822954539595	0.0010606616897156612	0.0006803382252891437	0.0002794136611786958	0.0003971293223271779	0.00031214575563915953	0.0004294861783538967	0.0	0.0	6.698428381241051e-05	0.0	0.0016827795558781806
Gitt-GS-136_or	0.0033474501052418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011335298118340512	0.0	0.0007231653982575157	0.0	0.0	0.0	0.0001444272736463554	0.00014211812858848274	0.0	6.612153137466664e-05	2.9079488782587203e-05	0.0	0.0	0.00030942987545447514	0.0005609268551380899	0.0009719117504130625	0.0005373339638051843	0.0007091595041556748	0.0005750053393352938	0.0008199281586756206	0.0	0.001098901098901099	1.6746070953102628e-05	0.0	0.0006269178737585377
Tistrellales	0.0024091496969543265	0.0	0.0	0.0	0.0	0.0	4.438329412809019e-05	0.0	0.0	0.0	0.0007231653982575158	0.0	0.0	0.0	5.777090945854215e-05	0.0	2.8303755908409045e-05	6.612153137466664e-05	0.0	0.0	0.0	0.0005415022820453314	0.0003875494635499531	0.0014578676256195929	0.00034389373683531787	0.0010495560661503986	0.0009692947148794953	0.0006637513665469311	0.0	0.0016483516483516484	0.0	0.0	0.000362952453228627
Acidimicrobiia_unclassified	0.0006593462328506579	0.00032958883792468896	0.00020046106043900973	8.709663371510691e-05	0.0001320829480914014	0.0003178415030371521	0.00031068305889663135	0.0004865588127964967	0.0004156275976724854	0.0	0.00024105513275250528	0.0006156297530238285	0.0	7.194072084602288e-05	0.00010109909155244878	0.00019896538002387582	0.00019812629135886333	0.0001542835732075555	0.00014539744391293602	0.00034691845907870527	0.0	0.00023207240659085636	0.0002957614327091749	0.0005831470502478375	0.00036538709538752536	0.00019856466116358894	0.0002792883076771427	0.000273309386225207	0.0	0.0	0.00020932588691378293	0.00198702094827404	0.0007259049064572544
Paracaedibacterales	0.00015215682296553648	0.0005493147298744815	0.0006013831813170291	0.00026128990114532074	0.0002641658961828028	0.00017657861279841785	0.00044383294128090187	0.0006487450837286623	0.00034005894355021535	0.0	6.887289507214436e-05	0.0005794162381400739	0.0	0.0008632886501522746	0.0007799072776903191	0.0010232505258370756	0.0004528600945345447	0.0005510127614555553	0.00015993718830422963	0.0001960843464357899	0.0	0.00010314329181815838	0.0003569534532696937	0.00029157352512391874	0.00010746679276103683	5.673276033245398e-05	0.00016428723981008395	0.00015617679212868969	0.0	0.0	0.00030980231263239873	0.00012683112435791743	0.0003299567756623882
JG30-KF-CM66_or	0.0018258818755864388	0.0	0.0	0.0003048382180028742	0.0001320829480914014	0.00010594716767905072	0.00013314988238427057	0.0	0.0004156275976724854	0.0	0.00044767381796893835	0.0	0.0	0.00014388144169204576	0.00047661000303297267	0.00014211812858848274	8.491126772522713e-05	0.0001542835732075555	4.36192331738808e-05	0.0005731696280430783	0.0	0.00020628658363631676	0.0009892709990617222	0.0009881102795866136	0.00023642694407428107	0.0007658922644881288	0.00019714468777210073	0.00015617679212868969	0.0	0.0	2.5119106429653943e-05	6.341556217895873e-05	0.0013198271026495536
R7C24	0.001521568229655365	2.746573649372408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008953476359378768	3.621351488375462e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007220030427271082	0.000112185371027618	0.0008261249878511031	0.0003224003782831106	0.0003403965619947239	0.00036143192758218473	0.0005075745744182415	0.001445086705202312	0.001098901098901099	0.0	0.0	0.001583792523179464
Vampirovibrionales	0.0003803920574138412	0.00043945178389958526	0.00015034579532925728	0.0003919348517179811	0.00036322810725135385	0.0006356830060743042	0.0006213661177932626	0.0002432794063982484	0.00011335298118340512	0.0	3.443644753607218e-05	7.242702976750923e-05	0.0	0.0007194072084602289	0.00034662545675125285	0.0007958615200955035	0.0008208089213438622	0.0008595799078706663	0.0010614013405644332	0.000482669160457329	0.0	0.0	0.00022437074205523605	0.00011338970421485728	4.2986717104414733e-05	0.0	0.00011500106786705875	0.0	0.0	0.0	0.000293056241679296	0.00010569260363159786	0.00023096974296367174
Fibrobacterales	0.0012679735247128044	5.493147298744816e-05	0.0	0.0	0.0	7.063144511936714e-05	0.00013314988238427057	8.10931354660828e-05	3.778432706113504e-05	0.0	3.443644753607218e-05	0.0	0.0	7.194072084602288e-05	0.0005921518219500571	0.00019896538002387584	0.000622682629984999	0.00041876969870622205	0.0003489538653910464	0.00039216869287157986	0.0	0.00036100152136355433	0.0004181454738302126	0.0005345514627271843	0.0002579203026264884	0.0006807931239894478	0.0004107180995252099	0.0003904419803217242	0.0	0.0	3.3492141906205256e-05	0.0	0.0018807536212756136
Competibacterales	0.0	0.0006317119393556538	0.0009020747719755437	0.0005661281191481949	0.0005613525293884559	0.0006709987286339879	0.00026629976476854114	0.0008920244901269106	0.0008690395224061058	0.0	0.0	0.0009053378720938654	0.0	0.0	2.8885454729271075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0198670093419818e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000343294454538604	0.0023463758006214736	0.0
S0134_terrestrial_group_or	0.0014201303476783411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003788009228967939	0.0	0.0	0.0	4.332818209390661e-05	0.00019896538002387584	0.0	0.0	1.4539744391293602e-05	0.0	0.0	0.0008251463345452666	0.0003059601028025946	0.0013768749797518369	0.0005588273223573917	0.0004254957024934049	0.0007228638551643692	0.0010151491488364828	0.0	0.0	0.0	0.0	0.001616788200745703
Firmicutes_unclassified	0.0008622219968047063	2.746573649372408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004821102655050104	0.0	0.0	0.0	8.665636418781324e-05	0.0001136945028707862	2.8303755908409045e-05	4.4081020916444426e-05	2.9079488782587203e-05	1.5083411264291532e-05	0.0	0.0006962172197725687	0.0001019867009341982	0.0009395146920659604	0.0007737609078794655	0.0007091595041556748	0.00047643299544924365	0.00019522099016086212	0.001445086705202312	0.0	5.023821285930789e-05	8.45540829052783e-05	0.0010558616821196428
Acidimicrobiia_order	0.0002535947049425608	0.0	0.0006013831813170291	0.0003048382180028742	0.00042926958129705446	0.00031784150303715216	0.00044383294128090187	0.0001216397031991242	7.556865412227008e-05	0.0	6.887289507214436e-05	0.00036213514883754616	0.0	0.000383683844512122	0.00037551091148052394	0.000312659882894662	0.00039625258271772654	0.00046285071962266647	0.00026171539904328484	0.0006335032731002445	0.0	0.0	0.0006017215355117691	9.719117504130625e-05	0.00010746679276103683	0.00017019828099736192	8.214361990504197e-05	0.00011713259409651726	0.0	0.0	0.0004102787383510144	6.341556217895873e-05	0.00019797406539743292
OLB14_or	0.0017751629345979262	8.239720948117224e-05	5.011526510975243e-05	0.0	0.00023114515915995245	0.0	4.438329412809019e-05	4.05465677330414e-05	0.00011335298118340512	0.0	0.0007231653982575158	0.0	0.0	0.0	0.00015887000101099096	5.68472514353931e-05	0.0	8.816204183288885e-05	4.36192331738808e-05	0.00010558387885004072	0.0	5.157164590907919e-05	0.0003773507934565333	0.0006965367544626948	0.0003009070197309032	0.0003120301818284969	0.0003942893755442016	0.00039044198032172424	0.0	0.0	2.5119106429653943e-05	0.0	0.001451809812914509
Polyangia_unclassified	0.0006339867623564021	5.493147298744816e-05	5.011526510975243e-05	0.0	0.0	7.063144511936714e-05	0.0	4.05465677330414e-05	0.00015113730824454016	0.0	0.0002066186852164331	0.0	0.0	0.0001678616819740534	0.00018775545574026205	0.0002558126314592689	8.491126772522713e-05	0.00011020255229111106	0.00015993718830422963	0.0002111677577000814	0.0	0.00025785822954539595	0.00020397340186839645	0.00024297793760326563	0.0001289601513132442	0.0002552974214960429	0.00011500106786705875	7.808839606434484e-05	0.002890173410404624	0.0	2.5119106429653943e-05	0.0	0.000824891939155971
Nitrospirales	0.0005071894098851216	0.0	0.0	4.354831685755346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001721822376803609	0.0	0.0	0.0	2.8885454729271075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0004383589902271731	7.139069065393872e-05	0.0003239705834710208	0.00015045350986545155	0.0003120301818284969	0.00014785851582907556	0.00015617679212868969	0.002890173410404624	0.0	0.0	2.1138520726319574e-05	0.0019467449764080907
Subgroup_17	0.0022062739330002776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006542925031853714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025785822954539595	0.00015298005140129724	0.0005183529335536333	0.00023642694407428102	0.0002552974214960429	0.0002464308597151259	0.0003513977822895518	0.0	0.0	0.0	0.0	0.0022437060745042403
Anaerolineae_unclassified	0.000659346232850658	5.493147298744816e-05	5.011526510975243e-05	8.709663371510691e-05	0.0	0.00010594716767905072	0.00013314988238427057	0.0003649191095973726	3.778432706113504e-05	0.0	0.0004821102655050104	0.0001810675744187731	0.0	0.0	0.0	0.0	5.660751181681809e-05	0.0	0.0	1.5083411264291532e-05	0.0	0.00012892911477269798	8.158936074735855e-05	0.0002267794084297146	0.00015045350986545155	0.0005673276033245398	0.00013142979184806714	7.808839606434484e-05	0.0	0.0	0.00010884946119516709	0.0020927135519056388	0.0012868314250833147
Sumerlaeales	0.000684705703344914	0.0002746573649372408	0.00030069159065851457	0.00017419326743021383	0.00036322810725135385	0.00010594716767905072	0.00039944964715281177	0.0005676519482625795	0.0001889216353056752	0.0	0.00013774579014428872	0.00010864054465126386	0.0	0.00011990120141003813	8.665636418781324e-05	0.00014211812858848274	0.0	4.4081020916444426e-05	2.9079488782587203e-05	0.00021116775770008142	0.0	0.0	0.0002651654224289153	0.00017818382090906146	0.0001289601513132442	0.0	3.285744796201679e-05	3.904419803217242e-05	0.0	0.0	0.0005693664124054892	0.0005496015388843089	0.0013528227802157922
Desulfobacterota_order	0.0014201303476783407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024105513275250525	0.0	0.0	0.0	4.332818209390661e-05	0.0	0.0	0.0	2.9079488782587203e-05	0.0	0.0	0.00018050076068177717	0.00013258271121445762	0.0004211617585123271	0.0001289601513132442	0.00019856466116358892	0.0003778606515631931	0.0005075745744182414	0.0	0.001098901098901099	0.0	0.0	0.0018147622661431355
Holosporales	0.000304313645931073	0.00010986294597489632	0.0002505763255487622	0.0	0.0	0.00028252578047746857	0.0003106830588966313	8.10931354660828e-05	0.00011335298118340512	0.0	0.00013774579014428872	0.00010864054465126386	0.0	0.00014388144169204576	7.22136368231777e-05	5.68472514353931e-05	8.491126772522713e-05	6.612153137466664e-05	2.9079488782587203e-05	3.0166822528583065e-05	0.0	0.0	4.0794680373679274e-05	0.0001619852917355104	6.44800756566221e-05	8.509914049868096e-05	9.857234388605036e-05	7.808839606434484e-05	0.002890173410404624	0.0	9.210339024206445e-05	4.227704145263915e-05	0.0008248919391559707
Thermoleophilia_unclassified	0.00071006517383917	0.00010986294597489632	0.0	8.709663371510691e-05	0.0	0.0	4.438329412809019e-05	0.0	0.00015113730824454016	0.0	0.00010330934260821653	3.621351488375462e-05	0.0	0.0004556245653581448	0.00044772454830370147	0.00034108350861235856	0.00016982253545045424	0.00026448612549866655	0.00023263591026069763	0.0007843373857431598	0.0	0.00012892911477269798	0.0006323175457920283	0.000388764700165225	0.00010746679276103683	0.0002269310413298159	0.00014785851582907553	0.00023426518819303455	0.0	0.0	0.00013396856762482102	0.0	0.00042894380836110466
Subgroup_5_or	0.0013186924657013167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002066186852164331	0.0	0.0	0.0	2.8885454729271075e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.735746886361879e-05	7.139069065393872e-05	0.00021058087925616354	0.00019344022696986631	0.00019856466116358892	3.285744796201679e-05	0.00011713259409651726	0.002890173410404624	0.0	0.0	0.0	0.0009238789718546873
OM190_or	0.0005325488803793777	2.746573649372408e-05	0.0	0.0	9.906221106855105e-05	0.0	0.0	0.0	0.0	0.0	0.00027549158028857744	7.242702976750923e-05	0.0	0.0	0.0	8.527087715308965e-05	0.0	0.0	0.0	0.0	0.0	5.157164590907919e-05	0.00010198670093419817	0.00029157352512391874	0.0003009070197309031	5.673276033245398e-05	0.0001971446877721007	0.0	0.001445086705202312	0.0	0.0	6.341556217895871e-05	0.0026066585277328682
C0119	7.607841148276824e-05	2.746573649372408e-05	0.00010023053021950487	0.0	0.0	3.531572255968357e-05	0.00017753317651236075	0.0	0.00022670596236681024	0.0	0.0	0.00018106757441877308	0.0	0.00047960480564015253	0.0008087927324195903	2.842362571769655e-05	0.0004245563386261357	0.00041876969870622205	0.0004507320761301017	0.0009653383209146582	0.0	2.5785822954539595e-05	0.0007750989270999057	4.8595587520653125e-05	0.0001289601513132442	0.0	0.0	0.0	0.0	0.0	0.00018420678048412892	2.1138520726319574e-05	0.0
JG36-TzT-191	0.0005325488803793777	0.0	0.00010023053021950487	0.0	0.0	3.531572255968357e-05	0.0	4.05465677330414e-05	0.00011335298118340512	0.0	0.0001721822376803609	0.0	0.0	7.194072084602288e-05	0.0001444272736463554	8.527087715308965e-05	0.0001415187795420452	4.4081020916444426e-05	1.4539744391293602e-05	9.050046758574919e-05	0.0	0.0	0.0001529800514012973	0.0004211617585123271	2.1493358552207367e-05	2.836638016622699e-05	8.214361990504197e-05	3.904419803217242e-05	0.002890173410404624	0.0	9.210339024206445e-05	0.0	0.0001319827102649553
Limnochordia_or	0.0014201303476783411	0.0	0.0	4.354831685755346e-05	0.0	3.531572255968357e-05	0.0	0.0	0.0	0.0	3.443644753607218e-05	0.0	0.0	0.0	0.0	0.0001136945028707862	0.0	0.00022040510458222213	0.0	0.0	0.0	0.00038678734431809393	0.000285562762615755	0.0006317426377684906	0.0003653870953875253	0.0002552974214960429	0.0006242915112783189	0.0	0.0	0.0	0.0	0.0	0.0008908832942884486
Kiloniellales	0.001420130347678341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005854196081132271	0.0	0.0	0.0	1.4442727364635538e-05	0.0	0.0	0.0	2.9079488782587203e-05	0.0	0.0	0.00030942987545447514	4.0794680373679274e-05	0.0007451323419833479	0.00017194686841765893	8.509914049868096e-05	0.0004435755474872267	0.00039044198032172424	0.0	0.0	0.0	0.0	0.000956874649420926
