	10j	11j	12j	13j	14j	15j	16j	17j	18j	19j	1j	20j	21j	22j	23j	24j	25j	26j	27j	28j	29j	2j	30j	3j	4j	5j	6j	7j	8j	9j	C1	S1	VC1
Fibrobacteraceae	0.0002789541754368169	5.493147298744816e-05	0.0	0.0	0.0	7.063144511936714e-05	0.00013314988238427057	8.10931354660828e-05	3.778432706113504e-05	0.0	3.443644753607218e-05	0.0	0.0	7.194072084602288e-05	0.000563266367220786	0.0001136945028707862	0.000622682629984999	0.00039672918824799983	0.0003198743766084592	0.00039216869287157986	0.0	2.5785822954539595e-05	0.0003671521233631135	8.09926458677552e-05	0.0	2.836638016622699e-05	4.928617194302519e-05	0.00011713259409651726	0.0	0.0	3.3492141906205256e-05	0.0	0.0008908832942884483
Methanosarcinaceae	0.0003550325869195851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024105513275250525	0.0	0.0	0.0	0.0	5.68472514353931e-05	0.0	4.4081020916444426e-05	0.0	0.0	0.0	0.00018050076068177717	0.0	0.0006155441085949396	0.00015045350986545158	0.0002836638016622699	0.00036143192758218473	0.00011713259409651726	0.0	0.0016483516483516484	0.0	0.0	0.0005609265186260601
Magnetospiraceae	2.535947049425608e-05	2.746573649372408e-05	5.011526510975243e-05	0.00021774158428776729	3.302073702285035e-05	3.531572255968357e-05	0.0003550663530247215	0.0001216397031991242	0.00022670596236681024	0.0	3.443644753607218e-05	0.00014485405953501847	0.0	0.00021582216253806862	0.0005199381851268793	0.00017054175430617928	0.0002547338031756814	0.00019836459412399992	0.00021809616586940402	0.0003167516365501222	0.0	2.5785822954539595e-05	0.0005609268551380899	3.239705834710208e-05	0.0	0.0	0.0	3.904419803217242e-05	0.0	0.0	0.0001674607095310263	4.227704145263915e-05	0.0004619394859273435
Rhodothermia_unclassified	0.0007100651738391702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004821102655050105	0.0	0.0	0.0	2.8885454729271075e-05	0.0	5.660751181681809e-05	0.0	0.0	0.0	0.0	2.5785822954539595e-05	6.119202056051891e-05	0.000793727929504001	0.00015045350986545155	0.00042549570249340483	0.0004107180995252099	0.0004294861783538966	0.0	0.0	0.0	0.0	0.0008578876167222094
mle1-27_fa	0.0	8.239720948117224e-05	0.0	0.0	9.906221106855105e-05	0.0	8.876658825618038e-05	0.0006487450837286623	0.00011335298118340512	0.0	0.0	7.242702976750923e-05	0.0	0.0	0.0	8.527087715308965e-05	0.0	2.2040510458222213e-05	0.0	0.0	0.0	0.0	1.0198670093419818e-05	0.0	0.0	0.0	6.571489592403358e-05	0.0	0.0	0.0	8.373035476551314e-05	0.0028114232566005034	0.0001649783878311941
Cellulomonadaceae	0.0002789541754368169	0.0	5.011526510975243e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044767381796893835	0.0	0.0	0.0	0.0	0.0	0.0	0.0001763240836657777	4.36192331738808e-05	1.5083411264291532e-05	0.0	0.0005930739279544107	0.0001019867009341982	0.0006479411669420416	0.0006877874736706358	0.00034039656199472384	0.00018071596379109234	0.00011713259409651726	0.0	0.0005494505494505495	0.0	0.0	9.898703269871648e-05
Peptostreptococcales-Tissierellales_fa	0.0004311109984023534	0.0	0.0	0.0	0.0	0.0	4.438329412809019e-05	0.0	3.778432706113504e-05	0.0	0.00041323737043286613	0.0	0.0	0.0	8.665636418781324e-05	8.527087715308965e-05	0.0	8.816204183288885e-05	0.0	0.0	0.0	0.00038678734431809393	0.00019377473177497657	0.00048595587520653126	0.0002149335855220737	0.00014183190083113495	0.0005421478913732769	0.00015617679212868969	0.0	0.0	3.3492141906205256e-05	0.0	0.000923878971854687
Fibrobacterales_fa	0.000989019349275987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8885454729271075e-05	8.527087715308965e-05	0.0	2.2040510458222213e-05	0.0	0.0	0.0	0.00028364405249993555	5.099335046709909e-05	0.00043736028768587813	0.0001934402269698663	0.0005105948429920858	0.00036143192758218473	0.00027330938622520694	0.0	0.0	0.0	0.0	0.0009898703269871649
Nannocystaceae	0.0008622219968047066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034436447536072176	0.0	0.0	0.0	0.0	5.68472514353931e-05	0.0	0.0	0.0	0.0	0.0	0.00020628658363631676	0.0001019867009341982	0.0004211617585123271	0.00015045350986545155	0.00011346552066490796	4.928617194302518e-05	0.00019522099016086212	0.0	0.0005494505494505495	0.0	0.0	0.001154848714818359
Pseudohongiellaceae	0.001445489818172597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028364405249993555	3.0596010280259455e-05	0.00017818382090906146	2.1493358552207367e-05	0.00014183190083113492	8.214361990504197e-05	0.00019522099016086212	0.0	0.0	0.0	0.0	0.0017817665885768966
Rhizobiales_fa	0.0002789541754368169	0.0	0.00015034579532925728	0.0	6.60414740457007e-05	7.063144511936714e-05	0.0	0.0	3.778432706113504e-05	0.002079002079002079	6.887289507214436e-05	0.0	0.0	0.0	1.4442727364635538e-05	5.68472514353931e-05	2.8303755908409045e-05	8.816204183288885e-05	2.9079488782587203e-05	4.5250233792874595e-05	0.0	5.157164590907919e-05	1.0198670093419818e-05	0.0002753749959503677	0.0002149335855220737	0.0	9.857234388605036e-05	0.00011713259409651726	0.0	0.0	2.5119106429653943e-05	0.0	0.00026396542052991055
Limnochordaceae	0.000684705703344914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024105513275250528	0.0	0.0	0.0	2.8885454729271075e-05	8.527087715308965e-05	0.0	8.816204183288885e-05	0.0	0.0	0.0	0.00033521569840901474	0.000112185371027618	0.000388764700165225	0.00030090701973090316	0.0006240603636569938	0.0002464308597151259	7.808839606434484e-05	0.0	0.0	0.0	0.0	0.0006599135513247767
Lachnospiraceae	0.0005071894098851217	0.0	0.0	0.0	0.0	0.0	0.0	8.10931354660828e-05	0.00011335298118340512	0.0	0.00020661868521643307	0.0	0.0	0.0	8.665636418781323e-05	0.00014211812858848274	0.0	8.816204183288885e-05	1.4539744391293602e-05	0.0	0.0	0.00020628658363631676	6.119202056051891e-05	0.00034016911264457187	0.0001289601513132442	0.00022693104132981594	0.0001971446877721007	0.00015617679212868969	0.0	0.0005494505494505495	0.0	0.0	0.0007589005840234929
Intrasporangiaceae	0.0004311109984023534	0.0	0.00010023053021950487	4.354831685755346e-05	0.0	0.0	4.438329412809019e-05	8.10931354660828e-05	0.00011335298118340512	0.0	0.00034436447536072176	0.0	0.0	0.0	2.8885454729271075e-05	0.0	0.0	0.0	1.4539744391293602e-05	0.0	0.0	0.00038678734431809393	0.00010198670093419817	0.00021058087925616354	0.00023642694407428102	0.00011346552066490796	4.928617194302519e-05	7.808839606434484e-05	0.0	0.001098901098901099	0.0	8.45540829052783e-05	0.0002969610980961494
DS-100_fa	0.0008115030558161945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.443644753607218e-05	0.0	0.0	0.0	4.332818209390661e-05	2.842362571769655e-05	0.0	0.0	0.0	0.0	0.0	5.157164590907919e-05	6.119202056051891e-05	3.239705834710208e-05	0.0001289601513132442	5.673276033245398e-05	9.857234388605036e-05	3.904419803217242e-05	0.001445086705202312	0.0005494505494505495	0.0	0.0	0.00046193948592734347
Cellvibrionaceae	0.00010143788197702432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.443644753607218e-05	0.0	0.0	0.0	0.0	8.527087715308965e-05	0.0	0.0	0.0	0.0	0.0	2.5785822954539595e-05	2.0397340186839637e-05	0.00012958823338840832	8.597343420882947e-05	2.836638016622699e-05	3.285744796201679e-05	0.0	0.001445086705202312	0.0	0.0	0.0	0.0018147622661431355
Ardenticatenaceae	0.00030431364593107296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013774579014428872	0.0	0.0	0.0	1.4442727364635538e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.735746886361879e-05	7.139069065393872e-05	0.0006479411669420416	0.0002579203026264884	0.0003120301818284969	0.0002300021357341175	0.0001952209901608621	0.0	0.0	0.0	0.00031707781089479356	0.0010888573596858813
Elsteraceae	0.0	0.0	0.00015034579532925728	0.0	6.60414740457007e-05	0.00010594716767905072	0.00017753317651236075	4.05465677330414e-05	3.778432706113504e-05	0.0	0.0	7.242702976750923e-05	0.0	0.00021582216253806862	0.00028885454729271067	0.00019896538002387582	0.00019812629135886333	0.000308567146415111	0.0001744769326955232	0.0007843373857431598	0.0	0.0	0.0005303308448578304	4.859558752065312e-05	0.0	0.0	3.285744796201679e-05	0.0	0.0	0.0	0.00015071463857792367	2.1138520726319574e-05	3.2995677566238825e-05
Parvibaculaceae	0.00010143788197702432	2.746573649372408e-05	0.0	0.00013064495057266037	0.0002971866332056531	0.00028252578047746857	0.0	0.0001621862709321656	7.556865412227008e-05	0.0	0.00010330934260821653	0.00014485405953501847	0.0	7.194072084602288e-05	0.0001444272736463554	0.00019896538002387584	0.0001415187795420452	0.00026448612549866655	7.2698721956468e-05	0.0001960843464357899	0.0	0.0	0.00022437074205523605	0.00011338970421485728	0.00010746679276103683	0.00019856466116358892	9.857234388605036e-05	3.904419803217242e-05	0.0	0.0	6.698428381241051e-05	2.1138520726319574e-05	0.00032995677566238817
Thermomonosporaceae	0.0002535947049425608	0.0	0.00010023053021950487	8.709663371510691e-05	6.60414740457007e-05	0.00010594716767905072	0.0	8.10931354660828e-05	0.0	0.0	3.443644753607218e-05	0.00014485405953501847	0.0	7.194072084602288e-05	0.0	8.527087715308965e-05	0.0001415187795420452	6.612153137466664e-05	1.4539744391293602e-05	6.033364505716613e-05	0.0	0.00020628658363631676	0.00012238404112103785	0.0005345514627271843	0.0003224003782831105	0.00042549570249340483	0.00013142979184806714	0.0	0.0	0.0	5.86112483358592e-05	6.341556217895871e-05	0.00042894380836110466
MBNT15_fa	0.0008875814672989629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005165467130410827	0.0	0.0	0.0	1.4442727364635538e-05	2.842362571769655e-05	0.0	6.612153137466664e-05	0.0	0.0	0.0	0.00018050076068177717	6.119202056051891e-05	0.00021058087925616354	0.00010746679276103683	0.00011346552066490796	0.00016428723981008395	0.00019522099016086212	0.0	0.0	0.0	0.0	0.0010228660045534038
Sporichthyaceae	0.0007354246443334263	0.0001373286824686204	0.00010023053021950487	0.0	0.0	3.531572255968357e-05	4.438329412809019e-05	0.0	0.0	0.0	0.00013774579014428872	0.0	0.0	9.59209611280305e-05	0.00017331272837562645	0.0001136945028707862	0.00011321502363363618	6.612153137466664e-05	2.9079488782587203e-05	0.0003016682252858306	0.0	0.00010314329181815838	0.00021417207196181622	0.0004697573460329802	4.2986717104414733e-05	0.00014183190083113495	0.00018071596379109234	0.00015617679212868969	0.0	0.0	4.1865177382756575e-05	6.341556217895873e-05	0.0
37-13	0.00015215682296553648	0.0004943832568870334	0.00015034579532925728	0.0	3.302073702285035e-05	0.00031784150303715216	0.0003550663530247215	0.0003243725418643312	0.00034005894355021535	0.0	0.0	0.00021728108930252772	0.0	0.0	8.665636418781323e-05	5.68472514353931e-05	2.8303755908409045e-05	0.0	4.36192331738808e-05	7.541705632145766e-05	0.0	0.0	0.00010198670093419818	4.8595587520653125e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.86112483358592e-05	0.00010569260363159786	0.0004949351634935823
Pyrinomonadaceae	0.0002789541754368169	0.0	5.011526510975243e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.002079002079002079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4539744391293602e-05	0.0	0.0	5.157164590907919e-05	1.0198670093419818e-05	6.479411669420416e-05	0.0	0.0	4.928617194302519e-05	0.00027330938622520694	0.0	0.0005494505494505495	0.0	0.0	3.2995677566238825e-05
Clostridia_unclassified	0.00017751629345979256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010330934260821653	0.0	0.0	0.0	0.0	0.0001136945028707862	0.0	2.2040510458222213e-05	0.0	0.0	0.0	0.00018050076068177717	4.0794680373679274e-05	0.00017818382090906146	0.00017194686841765893	0.00022693104132981594	9.857234388605036e-05	7.808839606434484e-05	0.001445086705202312	0.0	0.0	0.0	0.0005279308410598211
AD3_fa	0.0	0.0	5.011526510975243e-05	0.0	9.906221106855105e-05	7.063144511936714e-05	0.0	0.0	7.556865412227008e-05	0.0	0.0	0.0	0.0	9.59209611280305e-05	0.0002310836378341686	8.527087715308965e-05	0.00011321502363363618	0.00022040510458222213	0.00013085769952164242	0.0004977525717216205	0.0	0.0	0.00047933749439073146	4.859558752065312e-05	4.2986717104414733e-05	0.0	0.0	7.808839606434484e-05	0.0	0.0	0.0006363506962178998	6.341556217895871e-05	0.00023096974296367176
Methylomonadaceae	0.0008115030558161945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041323737043286613	0.0	0.0	0.0	4.332818209390661e-05	2.842362571769655e-05	0.0	4.4081020916444426e-05	4.36192331738808e-05	0.0	0.0	0.00023207240659085636	2.0397340186839637e-05	0.00029157352512391874	0.00010746679276103683	0.00014183190083113495	0.00018071596379109234	3.904419803217242e-05	0.0	0.0005494505494505495	0.0	0.0	0.0002309697429636718
Parvularculaceae	0.000304313645931073	0.0	0.0	4.354831685755346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001721822376803609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010314329181815838	0.0	0.0001133897042148573	0.0	8.509914049868096e-05	6.571489592403358e-05	7.808839606434484e-05	0.001445086705202312	0.0	0.0	0.0	0.0007259049064572541
Verrucomicrobiae_unclassified	2.535947049425608e-05	5.493147298744816e-05	5.011526510975243e-05	0.0	9.906221106855105e-05	7.063144511936714e-05	4.438329412809019e-05	0.0	3.778432706113504e-05	0.0	0.0	7.242702976750923e-05	0.0	0.00021582216253806862	0.00018775545574026205	0.00019896538002387582	0.00019812629135886327	6.612153137466664e-05	0.00014539744391293602	0.0002111677577000814	0.0	5.157164590907919e-05	0.0003263574429894343	9.719117504130625e-05	0.00015045350986545155	5.673276033245398e-05	6.571489592403358e-05	3.904419803217242e-05	0.0	0.0	8.373035476551314e-05	4.227704145263915e-05	0.0005279308410598212
Symbiobacteraceae	0.0005325488803793777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.443644753607218e-05	0.0	0.0	0.0	8.665636418781323e-05	2.842362571769655e-05	0.0	0.00013224306274933328	0.0	0.0	0.0	0.00038678734431809393	0.00012238404112103782	0.00021058087925616354	0.00023642694407428107	0.00039712932232717783	0.0002628595836961343	0.00031235358425737937	0.0	0.0	2.5119106429653943e-05	0.0	0.0003299567756623882
Magnetospirillaceae	0.0	0.0	5.011526510975243e-05	8.709663371510691e-05	9.906221106855105e-05	3.531572255968357e-05	4.438329412809019e-05	0.0001621862709321656	3.778432706113504e-05	0.0	3.443644753607218e-05	7.242702976750923e-05	0.0	0.00031174312366609913	0.00040439636620979503	0.00014211812858848274	0.00016982253545045427	0.0001542835732075555	5.8158977565174406e-05	0.0003921686928715798	0.0	0.0	0.0003161587728960144	4.8595587520653125e-05	0.0	0.0	0.0	3.904419803217242e-05	0.0	0.0	0.00012559553214826972	8.45540829052783e-05	0.0001649783878311941
Fodinicurvataceae	0.0007100651738391702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005165467130410827	0.0	0.0	0.0	1.4442727364635538e-05	0.0	0.0	0.0	2.9079488782587203e-05	0.0	0.0	0.00018050076068177717	2.0397340186839637e-05	0.00040496322933877604	0.00010746679276103683	0.0	0.00021357341175310914	0.00019522099016086212	0.0	0.0	0.0	0.0	0.0006269178737585377
MB-A2-108_fa	0.0011411761722415236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027549158028857744	0.0	0.0	0.0	2.8885454729271075e-05	0.0	0.0	6.612153137466664e-05	0.0	0.0	0.0	5.157164590907919e-05	4.0794680373679274e-05	0.0006641396961155927	0.00023642694407428105	0.00019856466116358892	0.00013142979184806717	0.00011713259409651726	0.0	0.0	0.0	0.0	6.599135513247765e-05
Cyanobacteria_unclassified	2.535947049425608e-05	0.0001373286824686204	0.0	0.0	3.302073702285035e-05	0.0	4.438329412809019e-05	4.05465677330414e-05	0.0	0.0	0.00010330934260821653	7.242702976750923e-05	0.0	4.796048056401525e-05	0.00011554181891708433	0.00014211812858848274	0.0003396450709009085	0.0001763240836657777	0.00015993718830422963	0.0001357507013786238	0.0	5.157164590907919e-05	3.0596010280259455e-05	9.719117504130625e-05	0.00010746679276103683	0.0	6.571489592403358e-05	0.00023426518819303455	0.0	0.0	0.0003767865964448092	6.341556217895873e-05	0.0002969610980961494
WCHB1-41_fa	5.071894098851216e-05	5.493147298744816e-05	0.0	8.709663371510691e-05	0.00016510368511425176	0.00049442011583557	0.00013314988238427057	0.00032437254186433115	0.0006045492329781607	0.0	0.0	0.0006156297530238285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.023821285930789e-05	8.45540829052783e-05	0.0001649783878311941
Streptosporangiaceae	0.0005325488803793777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024105513275250528	0.0	0.0	4.796048056401525e-05	4.332818209390661e-05	2.842362571769655e-05	0.0	0.0	1.4539744391293602e-05	0.0	0.0	0.00018050076068177717	4.0794680373679274e-05	0.0004697573460329802	0.00017194686841765893	0.00014183190083113495	0.0002300021357341175	0.00011713259409651726	0.0	0.0	0.0	0.0	0.0004619394859273435
Planctomycetales_unclassified	0.00020287576395404863	0.0	0.0	0.0	0.0	3.531572255968357e-05	0.00017753317651236075	0.0	3.778432706113504e-05	0.0	3.443644753607218e-05	3.621351488375462e-05	0.0	7.194072084602288e-05	7.22136368231777e-05	5.68472514353931e-05	8.491126772522713e-05	0.0	1.4539744391293602e-05	9.050046758574919e-05	0.0	0.00018050076068177717	5.099335046709909e-05	0.0001943823500826125	0.00015045350986545155	0.00017019828099736195	4.928617194302519e-05	0.00015617679212868969	0.0	0.0	3.3492141906205256e-05	8.45540829052783e-05	0.0007259049064572544
Vicinamibacterales_fa	0.00020287576395404863	0.0	0.00010023053021950487	0.00017419326743021383	0.0	3.531572255968357e-05	0.0	0.0001216397031991242	0.00015113730824454016	0.0	0.00010330934260821653	3.621351488375462e-05	0.0	2.3980240282007626e-05	5.777090945854215e-05	0.00022738900574157235	0.00016982253545045424	6.612153137466664e-05	5.8158977565174406e-05	9.050046758574919e-05	0.0	0.00018050076068177717	0.00020397340186839645	8.09926458677552e-05	4.2986717104414733e-05	5.673276033245398e-05	0.00011500106786705875	0.00015617679212868969	0.0	0.0	2.5119106429653943e-05	4.227704145263915e-05	0.0001649783878311941
vadinHA49_fa	0.0001267973524712804	5.493147298744816e-05	0.0	0.00013064495057266037	9.906221106855105e-05	3.531572255968357e-05	0.00013314988238427057	8.10931354660828e-05	0.0001889216353056752	0.0	0.0	7.242702976750923e-05	0.0	4.796048056401525e-05	0.00023108363783416866	0.0	0.0002547338031756814	8.816204183288885e-05	7.269872195646801e-05	0.00021116775770008142	0.0	2.5785822954539595e-05	0.000224370742055236	6.479411669420416e-05	0.0	0.0	3.285744796201679e-05	0.0	0.0	0.0	0.0	6.341556217895873e-05	0.00042894380836110466
Aneurinibacillaceae	0.0005579083508736337	0.0	0.0	8.709663371510691e-05	3.302073702285035e-05	0.0	0.0	0.0	0.0	0.0	3.443644753607218e-05	0.0	0.0	0.0	2.8885454729271075e-05	8.527087715308965e-05	0.0	2.2040510458222213e-05	1.4539744391293602e-05	0.0	0.0	0.00012892911477269798	8.158936074735855e-05	0.00024297793760326563	8.597343420882947e-05	0.00017019828099736192	4.928617194302518e-05	3.904419803217242e-05	0.0	0.0005494505494505495	4.186517738275657e-05	0.0	0.00039594813079486585
Gaiellales_fa	0.0	0.0	0.0	0.0	6.60414740457007e-05	0.0	4.438329412809019e-05	4.05465677330414e-05	0.0	0.0	0.0	0.0	0.0	7.194072084602288e-05	2.8885454729271075e-05	8.527087715308965e-05	0.00011321502363363618	2.2040510458222213e-05	1.4539744391293602e-05	4.5250233792874595e-05	0.0	2.5785822954539595e-05	3.0596010280259455e-05	0.0001619852917355104	4.2986717104414733e-05	2.836638016622699e-05	1.6428723981008396e-05	0.0	0.0	0.0016483516483516484	2.5119106429653943e-05	0.0	0.0001319827102649553
Koribacteraceae	0.0	2.746573649372408e-05	5.011526510975243e-05	0.0	3.302073702285035e-05	0.0	0.00017753317651236075	0.0	3.778432706113504e-05	0.0	0.0	0.00018106757441877308	0.0	2.3980240282007626e-05	5.777090945854215e-05	0.00017054175430617928	0.0002830375590840905	0.00013224306274933328	8.72384663477616e-05	0.0011010890222932816	0.0	0.0	7.139069065393872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.698428381241051e-05	2.1138520726319574e-05	0.0
EPR3968-O8a-Bc78_fa	0.0007861435853219385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.887289507214436e-05	0.0	0.0	0.0	2.8885454729271075e-05	0.0001136945028707862	0.0	6.612153137466664e-05	0.0	0.0	0.0	0.00010314329181815838	4.0794680373679274e-05	0.00043736028768587813	0.0001289601513132442	0.0002552974214960429	0.00016428723981008395	0.00011713259409651726	0.0	0.0	0.0	0.0	0.00019797406539743295
Azospirillales_Incertae_Sedis	0.0002282352344483047	0.0	5.011526510975243e-05	0.00017419326743021383	6.60414740457007e-05	7.063144511936714e-05	8.876658825618038e-05	0.0	0.00022670596236681024	0.0	0.00024105513275250525	0.00014485405953501847	0.0	0.0	0.0	5.68472514353931e-05	0.0	0.0	0.0	0.0	0.0	5.157164590907919e-05	2.0397340186839637e-05	0.0001133897042148573	2.1493358552207367e-05	8.509914049868096e-05	9.857234388605038e-05	0.00015617679212868969	0.0	0.0	2.5119106429653943e-05	0.000147969645084237	0.0002969610980961494
BD7-11_fa	2.535947049425608e-05	0.0001373286824686204	5.011526510975243e-05	0.0	0.00033020737022850346	0.0	0.00013314988238427057	4.05465677330414e-05	0.00034005894355021535	0.0	0.0	0.00014485405953501847	0.0	4.796048056401525e-05	0.0001155418189170843	0.0	2.8303755908409045e-05	6.612153137466664e-05	0.0	0.0003016682252858306	0.0	0.0	0.00022437074205523605	3.239705834710208e-05	4.2986717104414733e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029696109809614936
Alicyclobacillaceae	7.607841148276824e-05	2.746573649372408e-05	0.0	4.354831685755346e-05	6.60414740457007e-05	0.0002118943353581014	8.876658825618038e-05	8.10931354660828e-05	0.0	0.0	0.0	0.0001810675744187731	0.0	2.3980240282007626e-05	0.0001444272736463554	0.00014211812858848274	8.491126772522713e-05	6.612153137466664e-05	4.36192331738808e-05	1.5083411264291532e-05	0.0	7.735746886361879e-05	5.099335046709909e-05	0.0001943823500826125	6.44800756566221e-05	8.509914049868096e-05	8.214361990504197e-05	0.00015617679212868969	0.0	0.0	8.373035476551314e-06	0.0	0.00026396542052991055
Trueperaceae	0.0005071894098851216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003443644753607218	0.0	0.0	0.0	2.8885454729271075e-05	0.0	0.0	2.2040510458222213e-05	0.0	0.0	0.0	0.00020628658363631676	5.099335046709909e-05	0.00034016911264457187	0.00010746679276103683	2.836638016622699e-05	9.857234388605036e-05	0.00011713259409651726	0.0	0.0	0.0	0.0	0.00039594813079486585
Actinomarinales_fa	0.0003803920574138413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013774579014428872	0.0	0.0	0.0	2.8885454729271075e-05	0.0	0.0	2.2040510458222213e-05	0.0	0.0	0.0	0.00010314329181815838	1.0198670093419818e-05	0.00029157352512391874	0.00019344022696986631	0.00019856466116358894	0.0001971446877721007	0.00015617679212868969	0.0	0.0	0.0	0.0	0.0004949351634935823
Blfdi19_fa	0.0005579083508736338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.332818209390661e-05	0.0	0.0	0.0	1.4539744391293602e-05	0.0	0.0	0.00010314329181815838	0.00010198670093419818	0.00024297793760326563	8.597343420882947e-05	0.0002269310413298159	0.00011500106786705878	0.00023426518819303455	0.0	0.0	0.0	0.0	0.00046193948592734347
Syntrophobacteraceae	0.0005832678213678898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010330934260821653	0.0	0.0	0.0	1.4442727364635538e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.735746886361879e-05	0.0	0.0004211617585123271	0.0	0.00017019828099736192	8.214361990504197e-05	0.00011713259409651726	0.0	0.0005494505494505495	0.0	0.0	6.599135513247765e-05
Dermacoccaceae	0.0	0.00021972589194979263	0.00015034579532925728	0.00034838653486042766	6.60414740457007e-05	3.531572255968357e-05	0.0	8.10931354660828e-05	0.0002644902894279453	0.0	0.0	0.00010864054465126386	0.0	0.0	1.4442727364635538e-05	2.842362571769655e-05	5.660751181681809e-05	0.0001542835732075555	5.8158977565174406e-05	0.00016591752390720686	0.0	0.0	9.178803084077836e-05	0.0	0.0	0.0	1.6428723981008396e-05	0.0	0.0	0.0	5.86112483358592e-05	0.0002325237279895153	3.2995677566238825e-05
Candidatus_Nomurabacteria_fa	0.00020287576395404863	0.0	0.00010023053021950487	4.354831685755346e-05	6.60414740457007e-05	0.0	4.438329412809019e-05	0.0	0.00011335298118340512	0.0	0.0	0.0	0.0	4.796048056401525e-05	5.777090945854215e-05	2.842362571769655e-05	0.0	0.0	4.36192331738808e-05	6.033364505716613e-05	0.0	0.0	7.139069065393872e-05	0.000388764700165225	4.2986717104414733e-05	2.836638016622699e-05	4.928617194302519e-05	3.904419803217242e-05	0.0	0.0	8.373035476551314e-06	2.1138520726319574e-05	0.0007259049064572542
Kiloniellaceae	0.0007100651738391701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.887289507214436e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012892911477269798	2.0397340186839637e-05	0.00034016911264457187	6.44800756566221e-05	8.509914049868096e-05	0.00023000213573411753	0.00019522099016086212	0.0	0.0	0.0	0.0	0.0003299567756623882
Caldicoprobacteraceae	0.000304313645931073	8.239720948117224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.443644753607218e-05	0.0	0.0	0.0	0.00010109909155244878	5.68472514353931e-05	0.0	2.2040510458222213e-05	0.0	0.0	0.0	0.00023207240659085636	3.0596010280259455e-05	0.0001133897042148573	0.00023642694407428102	0.00019856466116358894	0.00011500106786705875	0.0	0.0	0.0	0.0	0.0	0.0006269178737585378
Hydrogenedensaceae	0.0002535947049425608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002066186852164331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.735746886361879e-05	0.0	0.00012958823338840832	2.1493358552207367e-05	5.673276033245398e-05	3.285744796201679e-05	0.00011713259409651726	0.0	0.0	0.0	0.0	0.0012538357475170756
